50.637180;3.063010;1
50.637210;3.063090;11
50.637230;3.063160;12
50.637240;3.063200;12
50.637240;3.063220;10
50.637240;3.063270;12
50.637230;3.063350;8
50.637190;3.063410;11
50.637060;3.063580;12
50.636950;3.063700;12
50.636770;3.063910;11
50.636740;3.063950;12
50.636730;3.063970;9
50.636700;3.064030;12
50.636680;3.064110;11
50.636670;3.064190;8
50.636700;3.064270;11
50.636770;3.064390;12
50.636810;3.064440;11
50.636910;3.064640;10
50.636970;3.064760;12
50.637070;3.065010;11
50.637100;3.065090;12
50.637120;3.065140;12
50.637140;3.065190;12
50.637160;3.065230;12
50.637160;3.065250;11
50.637160;3.065260;8
50.637150;3.065300;12
50.637140;3.065320;12
50.637120;3.065350;12
50.637100;3.065400;12
50.637090;3.065420;9
50.637080;3.065490;12
50.637080;3.065550;12
50.637070;3.065620;12
50.637050;3.065810;12
50.637020;3.066050;11
50.637000;3.066210;11
50.636920;3.066810;11
50.636870;3.067320;11
50.636770;3.068070;12
50.636730;3.068460;11
50.636690;3.068780;12
50.636670;3.068940;12
50.636660;3.069010;12
50.636650;3.069090;12
50.636610;3.069400;7
50.636530;3.069390;11
50.636420;3.069410;10
50.636300;3.069450;9
50.636230;3.069480;11
50.636160;3.069550;11
50.636100;3.069640;8
50.636040;3.069740;11
50.635780;3.070150;11
50.635660;3.070360;9
50.635460;3.070820;11
50.635410;3.070960;11
50.635270;3.071250;12
50.635110;3.071590;11
50.635020;3.071800;12
50.634820;3.072240;12
50.634570;3.072780;12
50.634520;3.072900;12
50.634210;3.073580;12
50.634110;3.073810;12
50.634010;3.074030;11
50.633970;3.074100;8
50.633810;3.074250;9
50.633780;3.074240;12
50.633740;3.074250;11
50.633690;3.074260;10
50.633620;3.074290;12
50.633480;3.074360;9
50.633410;3.074420;11
50.633370;3.074480;7
50.633350;3.074550;11
50.633330;3.074640;10
50.633330;3.074700;12
50.633320;3.074850;11
50.633260;3.075520;12
50.633230;3.075840;11
50.633230;3.075980;12
50.633230;3.076090;5
50.633070;3.076110;10
50.632860;3.076170;11
50.632710;3.076240;9
50.632370;3.076410;11
50.632160;3.076500;11
50.631570;3.076810;12
50.631430;3.076890;12
50.631320;3.076940;11
50.631210;3.076990;11
50.631120;3.077040;12
50.631050;3.077080;12
50.631000;3.077100;12
50.630820;3.077190;12
50.630750;3.077230;12
50.630630;3.077290;12
50.630440;3.077380;11
50.630270;3.077470;12
50.629850;3.077680;12
50.629690;3.077760;12
50.629590;3.077820;9
50.629570;3.077790;11
50.629540;3.077770;10
50.629510;3.077760;12
50.629480;3.077760;11
50.629450;3.077760;8
50.629400;3.077790;11
50.629360;3.077830;10
50.629340;3.077860;11
50.629340;3.077880;12
50.629320;3.077950;12
