48.856070;2.353270;1
48.856020;2.353240;12
48.855980;2.353230;12
48.855890;2.353170;12
48.855810;2.353130;12
48.855740;2.353100;12
48.855650;2.353050;9
48.855600;2.352980;10
48.855520;2.352940;12
48.855460;2.352900;12
48.855450;2.352890;10
48.855440;2.352870;12
48.855410;2.352810;12
48.855410;2.352800;7
48.855400;2.352740;12
48.855400;2.352650;11
48.855400;2.352500;9
48.855620;2.351980;10
48.855620;2.351860;6
48.855540;2.351940;10
48.855460;2.352120;12
48.855360;2.352340;11
48.855300;2.352530;12
48.855180;2.352810;9
48.855040;2.353170;11
48.855040;2.353240;11
48.854940;2.353530;10
48.854670;2.354200;12
48.854370;2.354970;12
48.854190;2.355450;12
48.854080;2.355730;10
48.853810;2.356490;12
48.853600;2.357070;11
48.853580;2.357130;12
48.853430;2.357560;12
48.853350;2.357820;11
48.853310;2.357920;12
48.853110;2.358470;12
48.852960;2.358900;9
48.852920;2.358990;12
48.852910;2.359010;12
48.852700;2.359500;10
48.852590;2.359820;12
48.852490;2.360120;12
48.852430;2.360290;11
48.852370;2.360470;12
48.852340;2.360550;10
48.852300;2.360650;12
48.852260;2.360730;11
48.852240;2.360790;12
48.852190;2.360900;12
48.852050;2.361190;6
48.851890;2.361260;12
48.851810;2.361300;11
48.851760;2.361310;12
48.851730;2.361330;11
48.851660;2.361340;9
48.851590;2.361350;12
48.851240;2.361380;12
48.851140;2.361390;12
48.850990;2.361400;12
48.850820;2.361420;10
48.850130;2.361430;11
48.849980;2.361450;12
48.849890;2.361450;8
48.849820;2.361470;12
48.849730;2.361490;11
48.849670;2.361510;9
48.849590;2.361560;11
48.849520;2.361620;11
48.849470;2.361670;6
48.849420;2.361740;11
48.849210;2.362050;11
48.849030;2.362330;12
48.848900;2.362520;11
48.848260;2.363450;12
48.847690;2.364260;11
48.847470;2.364600;12
48.847360;2.364750;8
48.847190;2.364930;12
48.847070;2.365060;11
48.846950;2.365160;11
48.846840;2.365270;11
48.846730;2.365350;11
48.846690;2.365410;11
48.846590;2.365510;12
48.846210;2.365860;11
48.846030;2.366040;9
48.845640;2.366490;11
48.845380;2.366840;8
48.844710;2.367770;10
48.844570;2.367970;12
48.844530;2.368030;12
48.844370;2.368260;11
48.844290;2.368410;12
48.844250;2.368470;12
48.844240;2.368490;8
48.844200;2.368570;10
48.844150;2.368860;11
48.844070;2.369190;10
48.843990;2.369330;8
48.843890;2.369480;11
48.843370;2.370120;12
48.843270;2.370260;12
48.843220;2.370310;11
48.843150;2.370410;12
48.843100;2.370480;12
48.842990;2.370620;9
48.842960;2.370660;12
48.842880;2.370780;12
48.842850;2.370840;12
48.842670;2.371100;11
48.842500;2.371360;11
48.842220;2.371750;12
48.842130;2.371880;7
48.841970;2.372060;12
48.841710;2.372390;12
48.841650;2.372460;12
48.841530;2.372610;12
48.841250;2.372940;10
48.841000;2.373210;11
48.840810;2.373430;12
48.840640;2.373620;12
48.840470;2.373810;12
48.839920;2.374440;11
48.839730;2.374650;12
48.839290;2.375140;10
48.838890;2.375610;11
48.838800;2.375720;12
48.838710;2.375840;11
48.838550;2.376020;12
48.838520;2.376060;12
48.838480;2.376090;12
48.838440;2.376140;12
48.838310;2.376300;11
48.838060;2.376620;11
48.837670;2.377070;9
48.837440;2.377290;12
48.837190;2.377530;11
48.837070;2.377630;10
48.836970;2.377750;11
48.836610;2.378160;8
48.836410;2.378420;12
48.835860;2.379130;11
48.835830;2.379160;12
48.835700;2.379310;12
48.835430;2.379650;11
48.835250;2.379880;12
48.835160;2.380010;12
48.835010;2.380200;9
48.834840;2.380470;11
48.834730;2.380670;12
48.834710;2.380720;11
48.834650;2.380830;12
48.834610;2.380880;12
48.834540;2.380980;9
48.834190;2.381440;12
48.833880;2.381830;11
48.833780;2.381950;12
48.833690;2.382060;12
48.833600;2.382170;11
48.833550;2.382240;12
48.833450;2.382370;11
48.833380;2.382460;12
48.833210;2.382660;11
48.832560;2.383510;12
48.832520;2.383570;11
48.831800;2.384450;11
48.831630;2.384690;11
48.831390;2.384990;12
48.831290;2.385120;12
48.830990;2.385500;12
48.830870;2.385660;11
48.830770;2.385790;12
48.830600;2.386000;12
48.830520;2.386090;12
48.830350;2.386310;7
48.830320;2.386350;12
48.830290;2.386370;12
48.830250;2.386420;12
48.830020;2.386640;9
48.829990;2.386650;11
48.829940;2.386700;12
48.829880;2.386750;12
48.829800;2.386810;11
48.829700;2.386870;12
48.829590;2.386930;11
48.829410;2.387070;12
48.829320;2.387150;12
48.829180;2.387250;10
48.828970;2.387380;12
48.828810;2.387470;12
48.828710;2.387540;10
48.828600;2.387630;12
48.828520;2.387710;11
48.828460;2.387770;12
48.828430;2.387810;7
48.828390;2.387870;12
48.828260;2.388040;12
48.828170;2.388160;10
48.828030;2.388420;12
48.827890;2.388660;8
48.827790;2.389140;10
48.827780;2.389350;11
48.827750;2.389730;10
48.827730;2.389850;12
48.827710;2.389910;11
48.827680;2.389980;8
48.827560;2.390120;10
48.827480;2.390180;11
48.827460;2.390200;12
48.827410;2.390230;8
48.827330;2.390210;12
48.827260;2.390190;12
48.827210;2.390170;12
48.827190;2.390160;12
48.827140;2.390150;3
48.827120;2.390140;12
48.827040;2.390120;12
48.827010;2.390110;11
48.826980;2.390080;9
48.826960;2.390020;12
48.826930;2.389920;12
48.826920;2.389870;12
48.826900;2.389810;12
48.826860;2.389670;11
48.826750;2.389350;12
48.826620;2.388960;10
48.826320;2.388090;12
48.826290;2.388010;12
48.826170;2.387680;11
48.826080;2.387430;12
48.826040;2.387340;12
48.826000;2.387220;10
48.825950;2.387070;12
48.825900;2.386930;12
48.825830;2.386710;12
48.825760;2.386480;11
48.825580;2.385970;12
48.825460;2.385610;9
48.825340;2.385330;12
48.825200;2.384990;11
48.825120;2.384810;12
48.825070;2.384700;12
48.824980;2.384500;7
48.824830;2.384240;12
48.824680;2.383980;12
48.824630;2.383890;12
48.824320;2.383350;11
48.824020;2.382840;10
48.823860;2.382590;12
48.823730;2.382380;12
48.823360;2.381750;11
48.823130;2.381370;11
48.822760;2.380750;12
48.822570;2.380440;12
48.822410;2.380180;12
48.822060;2.379620;9
48.821590;2.378790;10
48.821420;2.378430;11
48.821330;2.378230;7
48.821220;2.377930;11
48.821060;2.377490;12
48.820960;2.377200;10
48.820840;2.376800;12
48.820740;2.376510;12
48.820690;2.376340;12
48.820630;2.376140;12
48.820230;2.374900;12
48.819850;2.373720;12
48.819640;2.373080;10
48.819290;2.372030;11
48.819020;2.371250;11
48.818750;2.370370;11
48.818440;2.369480;11
48.817570;2.366840;11
48.817530;2.366730;12
48.817510;2.366660;12
48.817420;2.366380;8
48.817320;2.366120;12
48.817210;2.365820;12
48.817120;2.365600;10
48.816980;2.365290;12
48.816850;2.364990;11
48.816750;2.364790;11
48.816670;2.364620;12
48.816630;2.364520;11
48.816560;2.364350;12
48.816440;2.364090;12
48.816350;2.363860;9
48.816310;2.363720;12
48.816240;2.363470;11
48.816200;2.363250;5
48.816180;2.363170;12
48.816150;2.362970;12
48.816130;2.362840;11
48.816120;2.362580;12
48.816100;2.362330;9
48.816100;2.362130;12
48.816120;2.361560;8
48.816150;2.361050;11
48.816180;2.360670;12
48.816210;2.360350;12
48.816230;2.360090;11
48.816240;2.359890;12
48.816240;2.359820;12
48.816270;2.359320;11
48.816310;2.358850;12
48.816340;2.358260;12
48.816410;2.357270;10
48.816430;2.357100;12
48.816460;2.356940;7
48.816530;2.356550;11
48.816560;2.356460;12
48.816580;2.356390;9
48.816630;2.356240;11
48.816730;2.356010;12
48.816800;2.355850;9
48.816940;2.355530;10
48.817180;2.355100;11
48.817260;2.354960;12
48.817480;2.354580;10
48.817590;2.354340;12
48.817690;2.354130;11
48.817770;2.353960;11
48.817860;2.353730;8
48.817900;2.353600;12
48.817950;2.353390;11
48.817970;2.353300;10
48.818000;2.353100;11
48.818030;2.352880;11
48.818050;2.352530;6
48.818050;2.352300;11
48.818010;2.351770;11
48.817990;2.351540;9
48.817950;2.351230;11
48.817920;2.351040;12
48.817890;2.350870;10
48.817820;2.350540;11
48.817750;2.350250;8
48.817610;2.349820;11
48.817550;2.349640;12
48.817470;2.349390;9
48.817140;2.348580;11
48.816950;2.348160;11
48.816870;2.347960;12
48.816660;2.347440;11
48.816610;2.347320;9
48.816540;2.347080;11
48.816500;2.346850;12
48.816460;2.346660;7
48.816450;2.346490;12
48.816420;2.346110;11
48.816410;2.345800;10
48.816420;2.345480;12
48.816420;2.345320;12
48.816440;2.345020;9
48.816460;2.344700;12
48.816470;2.344430;12
48.816490;2.344290;12
48.816500;2.344140;12
48.816500;2.343980;12
48.816510;2.343880;12
48.816520;2.343720;12
48.816610;2.342390;10
48.816640;2.342250;11
48.816660;2.342060;11
48.816690;2.341710;12
48.816720;2.341300;12
48.816740;2.341130;12
48.816770;2.340720;11
48.816790;2.340530;12
48.816810;2.340340;12
48.816820;2.340220;10
48.816830;2.340060;12
48.816870;2.339250;11
48.816910;2.338870;11
48.816930;2.338570;12
48.816930;2.338420;7
48.816930;2.338230;11
48.816900;2.337980;9
48.816820;2.337670;11
48.816770;2.337510;8
48.816650;2.337270;11
48.816620;2.337230;12
48.816570;2.337140;9
48.816450;2.337010;11
48.816290;2.336860;3
48.816150;2.336800;11
48.815750;2.336650;11
48.815360;2.336490;11
48.815130;2.336400;9
48.814910;2.336330;12
48.814720;2.336270;11
48.814450;2.336190;11
48.814330;2.336160;8
48.814180;2.336140;12
48.814050;2.336120;12
48.813890;2.336100;10
48.813720;2.336090;12
48.813610;2.336080;9
48.813360;2.336090;11
48.813200;2.336120;10
48.813100;2.336140;11
48.813010;2.336160;12
48.812830;2.336210;6
48.812690;2.336260;11
48.812390;2.336430;10
48.812110;2.336610;11
48.811840;2.336820;8
48.811270;2.337370;12
48.810950;2.337660;12
48.810900;2.337720;10
48.810860;2.337750;12
48.810570;2.337990;11
48.810150;2.338350;11
48.809200;2.339210;11
48.808620;2.339720;11
48.808070;2.340230;11
48.807550;2.340660;8
48.807330;2.340820;12
48.807100;2.340980;10
48.806830;2.341130;12
48.806580;2.341260;6
48.806330;2.341370;12
48.805950;2.341520;9
48.805600;2.341620;10
48.805160;2.341720;11
48.804940;2.341750;8
48.804600;2.341780;12
48.804430;2.341780;11
48.804040;2.341790;10
48.803560;2.341790;12
48.801530;2.341790;12
48.801010;2.341790;9
48.800900;2.341790;12
48.800760;2.341810;12
48.800700;2.341820;12
48.800670;2.341820;11
48.800460;2.341850;11
48.800390;2.341870;7
48.800140;2.341960;12
48.799920;2.342030;11
48.799810;2.342070;12
48.799750;2.342090;12
48.799630;2.342150;12
48.799580;2.342170;9
48.799160;2.342450;8
48.799050;2.342520;12
48.798970;2.342580;12
48.798830;2.342680;12
48.798690;2.342780;10
48.798190;2.343190;11
48.797990;2.343370;12
48.797900;2.343450;11
48.797850;2.343500;10
48.797690;2.343630;12
48.797460;2.343810;12
48.797340;2.343910;12
48.797280;2.343950;9
48.797200;2.344010;12
48.797130;2.344050;12
48.797080;2.344090;12
48.797000;2.344140;11
48.796930;2.344170;12
48.796860;2.344220;12
48.796670;2.344340;8
48.796300;2.344510;10
48.795940;2.344630;9
48.795610;2.344720;11
48.795270;2.344790;6
48.795000;2.344830;12
48.794930;2.344840;11
48.794620;2.344870;9
48.794460;2.344870;12
48.794310;2.344870;11
48.794000;2.344830;8
48.793750;2.344790;11
48.793510;2.344750;10
48.793330;2.344700;12
48.792600;2.344520;12
48.792050;2.344380;11
48.791500;2.344250;12
48.791280;2.344200;11
48.791180;2.344180;12
48.791030;2.344160;8
48.791000;2.344150;12
48.790870;2.344140;12
48.790770;2.344120;11
48.790550;2.344110;12
48.790370;2.344100;9
48.790200;2.344100;11
48.790090;2.344110;12
48.789950;2.344120;11
48.789740;2.344140;6
48.789500;2.344180;11
48.789270;2.344230;10
48.788920;2.344330;9
48.788670;2.344440;12
48.788470;2.344520;8
48.788260;2.344610;11
48.787980;2.344760;12
48.787840;2.344820;12
48.786930;2.345270;11
48.786520;2.345470;12
48.786260;2.345600;12
48.786030;2.345710;12
48.785730;2.345860;9
48.785200;2.346070;12
48.785140;2.346100;12
48.785030;2.346140;11
48.784880;2.346200;12
48.784630;2.346290;8
48.784450;2.346350;11
48.784220;2.346410;12
48.784050;2.346470;10
48.783740;2.346530;11
48.783600;2.346560;12
48.783340;2.346610;9
48.782730;2.346680;10
48.782540;2.346690;12
48.782450;2.346690;12
48.782260;2.346700;12
48.782080;2.346700;6
48.781810;2.346690;11
48.781740;2.346700;11
48.781580;2.346690;12
48.781410;2.346680;12
48.781290;2.346680;10
48.781080;2.346650;12
48.780850;2.346630;12
48.780700;2.346610;12
48.780550;2.346600;9
48.780430;2.346580;12
48.780070;2.346530;11
48.778640;2.346310;9
48.778110;2.346250;12
48.775300;2.345910;12
48.773460;2.345680;11
48.773070;2.345640;11
48.772590;2.345580;11
48.772250;2.345540;12
48.772090;2.345520;12
48.771830;2.345490;12
48.771790;2.345490;12
48.771740;2.345480;9
48.771620;2.345460;12
48.771490;2.345450;12
48.771300;2.345410;12
48.771180;2.345390;12
48.771080;2.345370;12
48.770940;2.345350;10
48.770440;2.345240;11
48.770240;2.345190;4
48.769950;2.345100;11
48.769760;2.345030;10
48.769590;2.344960;12
48.769320;2.344840;9
48.768820;2.344590;11
48.768570;2.344460;11
48.768240;2.344310;12
48.767530;2.343980;11
48.767080;2.343760;12
48.766810;2.343630;12
48.766510;2.343480;12
48.766390;2.343430;11
48.766160;2.343330;10
