48.645930;2.077220;1
48.645910;2.076970;11
48.645920;2.076670;9
48.645990;2.076360;11
48.646060;2.076200;7
48.645800;2.076290;9
48.645560;2.076250;12
48.645190;2.076190;10
48.645050;2.076200;7
48.645070;2.075690;11
48.645060;2.075470;11
48.645070;2.075300;12
48.645080;2.075130;12
48.645090;2.074890;6
48.645140;2.074880;11
48.645170;2.074860;12
48.645200;2.074840;9
48.645230;2.074770;11
48.645250;2.074700;9
48.645250;2.074640;11
48.645250;2.074600;12
48.645240;2.074550;10
48.645220;2.074510;12
48.645190;2.074490;9
48.645370;2.074160;11
48.645480;2.073990;12
48.645580;2.073800;10
48.646260;2.072500;12
48.646820;2.071420;12
48.646940;2.071180;10
48.647480;2.070090;9
48.647510;2.070050;10
48.647520;2.070060;12
48.647530;2.070070;12
48.647560;2.070080;10
48.647580;2.070080;12
48.647590;2.070090;11
48.647610;2.070080;12
48.647630;2.070080;9
48.647640;2.070070;12
48.647650;2.070060;11
48.647670;2.070040;12
48.647680;2.070020;11
48.647690;2.070010;12
48.647700;2.069990;12
48.647710;2.069960;5
48.647750;2.070010;12
48.647790;2.070060;11
48.647820;2.070110;12
48.647850;2.070180;9
48.647840;2.070330;11
48.647860;2.070440;11
48.647860;2.070510;11
48.647860;2.070590;11
48.647860;2.070690;12
48.647870;2.070820;12
48.647860;2.070990;12
48.647860;2.071380;11
48.647870;2.071560;11
48.647890;2.071690;8
48.647910;2.071790;12
48.647940;2.071890;11
48.648000;2.072030;9
48.648090;2.072190;12
48.648210;2.072390;10
48.648330;2.072550;11
48.648440;2.072680;7
48.648550;2.072770;11
48.648750;2.072920;10
48.648810;2.072950;12
48.648990;2.073050;9
48.649210;2.073150;11
48.649340;2.073210;12
48.649450;2.073250;12
48.649620;2.073330;11
48.649810;2.073410;11
48.649950;2.073490;9
48.650100;2.073600;12
48.650370;2.073820;10
48.650470;2.073880;12
48.650530;2.073930;11
48.650660;2.073990;8
48.650780;2.074030;11
48.650890;2.074050;12
48.651040;2.074080;9
48.651190;2.074030;9
48.651530;2.074190;11
48.651670;2.074270;9
48.651740;2.074280;11
48.651850;2.074280;10
48.651940;2.074250;9
48.651950;2.074280;12
48.651960;2.074310;12
48.651980;2.074340;10
48.652010;2.074360;12
48.652050;2.074380;9
48.652070;2.074380;12
48.652110;2.074370;10
48.652130;2.074350;12
48.652150;2.074320;11
48.652170;2.074290;9
48.652260;2.074340;12
48.652390;2.074410;11
48.652490;2.074480;7
48.652640;2.074650;12
48.652970;2.075020;11
48.653220;2.075320;12
48.653830;2.076050;11
48.654170;2.076440;12
48.654690;2.077040;11
48.654830;2.077220;12
48.655140;2.077580;11
48.655340;2.077800;10
48.655480;2.077970;12
48.655670;2.078200;12
48.656030;2.078630;12
48.656500;2.079200;9
48.656570;2.079390;9
48.657030;2.079940;11
48.657730;2.080770;10
48.657910;2.081000;11
48.658130;2.081320;5
48.658240;2.081520;12
48.658340;2.081730;10
48.658720;2.082790;9
48.659300;2.084760;10
48.659380;2.084900;8
48.660620;2.089130;11
48.660890;2.089960;11
48.661210;2.091070;9
48.661200;2.091250;9
48.661510;2.092270;11
48.661620;2.092670;9
